anime_id,title,title_english,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,duration_min,aired_from_year
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,OreImo,My Little Sister Can&#039;t Be This Cute,https://myanimelist.cdn-dena.com/images/anime/8/24875.jpg,TV,Light novel,12,Finished Airing,FALSE,"Oct 3, 2010 to Dec 19, 2010","{'from': '2010-10-03', 'to': '2010-12-19'}",24 min. per ep.,PG-13 - Teens 13 or older,7.34,248567,2283,110,419349,4188,"Ore no Imouto ga Konnani Kawaii Wake ga Nai also has a drama CD, a radio show and video games based on the franchise.",Fall 2010,Sundays at 23:30 (JST),"{'Adaptation': [{'mal_id': 13667, 'type': 'manga', 'url': 'https://myanimelist.net/manga/13667/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai', 'title': 'Ore no Imouto ga Konnani Kawaii Wake ga Nai'}], 'Sequel': [{'mal_id': 10020, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10020/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai_Specials', 'title': 'Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials'}], 'Side story': [{'mal_id': 10108, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10108/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai__SD_Chara_ni_Yoru_Character_Commentary', 'title': 'Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary'}], 'Other': [{'mal_id': 19727, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19727/Nexus', 'title': 'Nexus'}]}","Aniplex, Movic, ASCII Media Works, Jumondo",Aniplex of America,AIC Build,"Slice of Life, Comedy",24,2010
4124,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,,Pretty Cure Splash Star Tic-Tac Crisis Hanging by a Thin Thread!,https://myanimelist.cdn-dena.com/images/anime/12/21033.jpg,Movie,Original,1,Finished Airing,FALSE,"Dec 9, 2006","{'from': '2006-12-09', 'to': '2006-12-09'}",51 min.,G - All Ages,6.91,1178,3873,6043,2899,4,,,,"{'Parent story': [{'mal_id': 1534, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1534/Futari_wa_Precure__Splash☆Star', 'title': 'Futari wa Precure: Splash☆Star'}]}",,,Toei Animation,"Magic, Fantasy, Kids, Shoujo",51,2006
1562,Yamato Nadeshiko Shichihenge♥,The Seven Metamorphoses of Yamato Nadeshiko,"Yamato Nadeshiko Shichi Henge, Perfect Girl Evolution, The Wallflower",https://myanimelist.cdn-dena.com/images/anime/11/7701.jpg,TV,Manga,25,Finished Airing,FALSE,"Oct 4, 2006 to Mar 28, 2007","{'from': '2006-10-04', 'to': '2007-03-28'}",24 min. per ep.,PG-13 - Teens 13 or older,7.86,56700,788,813,106612,2193,,Fall 2006,Unknown,"{'Adaptation': [{'mal_id': 422, 'type': 'manga', 'url': 'https://myanimelist.net/manga/422/Yamato_Nadeshiko_Shichihenge♥', 'title': 'Yamato Nadeshiko Shichihenge♥'}]}",,"ADV Films, Funimation",Nippon Animation,"Comedy, Shoujo",24,2006
880,Aa! Megami-sama!: Sorezore no Tsubasa,Ah! My Goddess: Flights of Fancy,Ah! My Goddess: Sorezore no Tsubasa,https://myanimelist.cdn-dena.com/images/anime/4/78931.jpg,TV,Manga,22,Finished Airing,FALSE,"Apr 7, 2006 to Sep 15, 2006","{'from': '2006-04-07', 'to': '2006-09-15'}",24 min. per ep.,PG-13 - Teens 13 or older,7.66,26659,1186,1565,48328,163,,Spring 2006,Unknown,"{'Adaptation': [{'mal_id': 446, 'type': 'manga', 'url': 'https://myanimelist.net/manga/446/Aa_Megami-sama', 'title': 'Aa! Megami-sama!'}], 'Prequel': [{'mal_id': 50, 'type': 'anime', 'url': 'https://myanimelist.net/anime/50/Aa_Megami-sama_TV', 'title': 'Aa! Megami-sama! (TV)'}], 'Sequel': [{'mal_id': 2198, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2198/Aa_Megami-sama__Sorezore_no_Tsubasa_Specials', 'title': 'Aa! Megami-sama!: Sorezore no Tsubasa Specials'}]}","TBS, Kodansha","ADV Films, Funimation, NYAV Post",AIC,"Comedy, Magic, Romance, Seinen, Supernatural",24,2006
35889,Hakata Tonkotsu Ramens,Hakata Tonkotsu Ramens,,https://myanimelist.cdn-dena.com/images/anime/1718/91097.jpg,TV,Novel,12,Finished Airing,FALSE,"Jan 12, 2018 to Mar 30, 2018","{'from': '2018-01-12', 'to': '2018-03-30'}",23 min. per ep.,R - 17+ (violence & profanity),7.56,22487,1461,1189,69028,235,,Winter 2018,Fridays at 22:30 (JST),"{'Adaptation': [{'mal_id': 108199, 'type': 'manga', 'url': 'https://myanimelist.net/manga/108199/Hakata_Tonkotsu_Ramens', 'title': 'Hakata Tonkotsu Ramens'}, {'mal_id': 113838, 'type': 'manga', 'url': 'https://myanimelist.net/manga/113838/Hakata_Tonkotsu_Ramens', 'title': 'Hakata Tonkotsu Ramens'}]}","Sotsu, AT-X, Warner Bros., KlockWorx, ASCII Media Works, Tokyo MX, BS11",Funimation,Satelight,Action,23,2018
1469,Monster Farm: Enbanseki no Himitsu,Monster Rancher,,https://myanimelist.cdn-dena.com/images/anime/9/10870.jpg,TV,Game,48,Finished Airing,FALSE,"Apr 17, 1999 to Mar 25, 2000","{'from': '1999-04-17', 'to': '2000-03-25'}",24 min. per ep.,PG-13 - Teens 13 or older,6.89,14357,3957,2235,27404,62,,Spring 1999,Saturdays at 07:30 (JST),"{'Adaptation': [{'mal_id': 18882, 'type': 'manga', 'url': 'https://myanimelist.net/manga/18882/Monster_Farm__Enbanseki_no_Himitsu', 'title': 'Monster Farm: Enbanseki no Himitsu'}], 'Sequel': [{'mal_id': 13201, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13201/Monster_Farm__Legend_e_no_Michi', 'title': 'Monster Farm: Legend e no Michi'}], 'Spin-off': [{'mal_id': 15937, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15937/Monster_Farm_5__Circus_Caravan_OVA_-_Kessei_Orcoro_Circus', 'title': 'Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus'}]}",,"ADV Films, Discotek Media",TMS Entertainment,"Action, Adventure, Comedy, Fantasy",24,1999
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,,,https://myanimelist.cdn-dena.com/images/anime/3/75248.jpg,TV,Visual novel,13,Finished Airing,FALSE,"Apr 4, 2007 to Jun 27, 2007","{'from': '2007-04-04', 'to': '2007-06-27'}",25 min. per ep.,PG-13 - Teens 13 or older,6.3,4448,6396,3058,15125,16,,Spring 2007,Unknown,"{'Adaptation': [{'mal_id': 10827, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10827/Kono_Aozora_ni_Yakusoku_wo_melody_of_the_sun_and_sea', 'title': 'Kono Aozora ni Yakusoku wo ~melody of the sun and sea~'}]}",,,Artland,"Harem, Romance, School",25,2007
3429,Blame! Special,,,https://myanimelist.cdn-dena.com/images/anime/5/10569.jpg,Special,Manga,1,Finished Airing,FALSE,"Oct 24, 2003","{'from': '2003-10-24', 'to': '2003-10-24'}",4 min.,PG-13 - Teens 13 or older,5.47,2596,8412,4633,5687,3,,,,"{'Prequel': [{'mal_id': 1055, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1055/Blame', 'title': 'Blame!'}]}",,,Group TAC,"Mecha, Sci-Fi",4,2003
7639,Shounen Santa no Daibouken!,,"Shonen Santa no Daiboken, The Great Adventures of Young Santa, The Adventures of Young Santa Claus",https://myanimelist.cdn-dena.com/images/anime/13/18412.jpg,TV,Novel,24,Finished Airing,FALSE,"Apr 6, 1996 to Sep 21, 1996","{'from': '1996-04-06', 'to': '1996-09-21'}",23 min. per ep.,G - All Ages,6.14,22,12137,11651,168,1,,Spring 1996,Saturdays at 17:00 (JST),[],"TBS, K-Factory",,Studio Deen,"Adventure, Fantasy, Shounen",23,1996
22831,Abarenbou Rikishi!! Matsutarou,Rowdy Sumo Wrestler Matsutaro!!,Roughneck Sumo Wrestler!! Matsutarou,https://myanimelist.cdn-dena.com/images/anime/7/65897.jpg,TV,Manga,23,Finished Airing,FALSE,"Apr 6, 2014 to Sep 28, 2014","{'from': '2014-04-06', 'to': '2014-09-28'}",22 min. per ep.,PG-13 - Teens 13 or older,6.16,2352,6888,4372,6517,10,,Spring 2014,Unknown,"{'Adaptation': [{'mal_id': 68237, 'type': 'manga', 'url': 'https://myanimelist.net/manga/68237/Notari_Matsutarou', 'title': 'Notari Matsutarou'}], 'Alternative version': [{'mal_id': 7836, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7836/Notari_Matsutarou', 'title': 'Notari Matsutarou'}]}",,,Toei Animation,"Sports, Seinen",22,2014
19391,Shingeki no Kyojin Picture Drama,,Shingeki no Kyojin: Chimi Kyara Gekijou - Tondeke! Kunren Heidan,https://myanimelist.cdn-dena.com/images/anime/8/53477.jpg,Special,Manga,9,Finished Airing,FALSE,"Jul 17, 2013 to Mar 19, 2014","{'from': '2013-07-17', 'to': '2014-03-19'}",10 min. per ep.,PG-13 - Teens 13 or older,6.73,15532,4644,2003,32815,54,,,,"{'Other': [{'mal_id': 16498, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16498/Shingeki_no_Kyojin', 'title': 'Shingeki no Kyojin'}]}","Production I.G, Wit Studio",Funimation,Studio Moriken,"Parody, Comedy",10,2013
4554,Dokkiri Doctor,Startling Doctor,Dr. Dokkiri,https://myanimelist.cdn-dena.com/images/anime/9/21169.jpg,TV,Manga,26,Finished Airing,FALSE,"Oct 21, 1998 to Jun 23, 1999","{'from': '1998-10-21', 'to': '1999-06-23'}",25 min. per ep.,None,6.57,134,5321,9228,593,2,,Fall 1998,Wednesdays at 19:30 (JST),"{'Side story': [{'mal_id': 13781, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13781/Dokkiri_Doctor_Special', 'title': 'Dokkiri Doctor Special'}]}",,,Studio Pierrot,"Comedy, Slice of Life",25,1998
31747,Oshiri Kajiri Mushi (TV) 4th Season,Bottom Biting Bug 4,,https://myanimelist.cdn-dena.com/images/anime/3/76521.jpg,TV,Music,10,Finished Airing,FALSE,"Oct 5, 2015 to Dec 7, 2015","{'from': '2015-10-05', 'to': '2015-12-07'}",5 min. per ep.,G - All Ages,5.5,126,8375,10266,336,1,,Fall 2015,Mondays at 18:25 (JST),"{'Prequel': [{'mal_id': 27687, 'type': 'anime', 'url': 'https://myanimelist.net/anime/27687/Oshiri_Kajiri_Mushi_TV_3rd_Season', 'title': 'Oshiri Kajiri Mushi (TV) 3rd Season'}]}","NHK, Sound Team Don Juan",,Kinema Citrus,"Comedy, Kids",5,2015
5162,Minami-ke Okaeri,,,https://myanimelist.cdn-dena.com/images/anime/10/11458.jpg,TV,Manga,13,Finished Airing,FALSE,"Jan 5, 2009 to Mar 30, 2009","{'from': '2009-01-05', 'to': '2009-03-30'}",24 min. per ep.,PG-13 - Teens 13 or older,7.63,27789,1276,1513,51282,62,,Winter 2009,Mondays at 01:30 (JST),"{'Adaptation': [{'mal_id': 2629, 'type': 'manga', 'url': 'https://myanimelist.net/manga/2629/Minami-ke', 'title': 'Minami-ke'}], 'Prequel': [{'mal_id': 3225, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3225/Minami-ke_Okawari', 'title': 'Minami-ke Okawari'}], 'Side story': [{'mal_id': 5713, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5713/Minami-ke_Betsubara', 'title': 'Minami-ke Betsubara'}], 'Sequel': [{'mal_id': 14575, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14575/Minami-ke_Omatase', 'title': 'Minami-ke Omatase'}]}",,,Asread,"Slice of Life, Comedy, School",24,2009
3737,Usavich,Usavich,,https://myanimelist.cdn-dena.com/images/anime/4/15660.jpg,TV,Original,13,Finished Airing,FALSE,2006 to 2007,"{'from': '2018-05-12', 'to': '2018-05-12'}",1 min. per ep.,PG-13 - Teens 13 or older,7.09,3103,3247,4793,5250,20,,,Unknown,"{'Sequel': [{'mal_id': 3738, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3738/Usavich_II', 'title': 'Usavich II'}], 'Spin-off': [{'mal_id': 6878, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6878/Usavich_Special', 'title': 'Usavich Special'}], 'Prequel': [{'mal_id': 30751, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30751/Usavich_Zero', 'title': 'Usavich Zero'}]}",,,Kanaban Graphics,"Adventure, Comedy",1,2018
2281,Jikuu Tantei Genshi-kun,Flint the Time Detective,"Jiku Tantei Genshi-kun, Flint Hammerhead",https://myanimelist.cdn-dena.com/images/anime/5/53787.jpg,TV,Original,39,Finished Airing,FALSE,"Oct 1, 1998 to Jun 24, 1999","{'from': '1998-10-01', 'to': '1999-06-24'}",25 min. per ep.,PG - Children,6.37,3241,6122,4404,6435,15,,Fall 1998,Thursdays at 18:00 (JST),[],"Nihon Ad Systems, Sanrio",Saban Entertainment,Group TAC,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",25,1998
19255,Hyakka Ryouran: Samurai Bride Specials,,,https://myanimelist.cdn-dena.com/images/anime/13/52085.jpg,Special,Light novel,6,Finished Airing,FALSE,"Jun 26, 2013 to Nov 27, 2013","{'from': '2013-06-26', 'to': '2013-11-27'}",3 min. per ep.,R+ - Mild Nudity,6.7,3296,4758,3986,8234,3,,,,"{'Parent story': [{'mal_id': 15377, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15377/Hyakka_Ryouran__Samurai_Bride', 'title': 'Hyakka Ryouran: Samurai Bride'}]}","Genco, Lantis",Sentai Filmworks,Arms,"Ecchi, Comedy",3,2013
36520,Pikotarou no Lullaby Lullaby,Pikotaro&#039;s Lullaby La La By (Web),Pikotaro Lullaby Lu-llaby,https://myanimelist.cdn-dena.com/images/anime/5/88197.jpg,ONA,Original,3,Finished Airing,FALSE,"Jul 17, 2017 to Jul 26, 2017","{'from': '2017-07-17', 'to': '2017-07-26'}",2 min. per ep.,G - All Ages,5.32,556,8656,8257,1012,2,,,,"{'Sequel': [{'mal_id': 35739, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35739/Pikotarou_no_Lullaby_Lullaby_TV', 'title': 'Pikotarou no Lullaby Lullaby (TV)'}]}",,,DLE,Comedy,2,2017
2264,Jungle Taitei Movie (1997),Jungle Emperor Leo,,https://myanimelist.cdn-dena.com/images/anime/1/2499.jpg,Movie,Manga,1,Finished Airing,FALSE,"Aug 1, 1997","{'from': '1997-08-01', 'to': '1997-08-01'}",1 hr. 34 min.,G - All Ages,7.18,1087,2892,6618,2242,12,,,,"{'Adaptation': [{'mal_id': 1771, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1771/Jungle_Taitei', 'title': 'Jungle Taitei'}], 'Alternative setting': [{'mal_id': 2565, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2565/Jungle_Taitei__Susume_Leo', 'title': 'Jungle Taitei: Susume Leo!'}]}",Shochiku,"Media Blasters, Discotek Media, NYAV Post",Tezuka Productions,"Adventure, Fantasy",94,1997
8241,Rio: Rainbow Gate!,Rio - Rainbow Gate!: Reshuffle,Rio - Rainbow Gate,https://myanimelist.cdn-dena.com/images/anime/6/27707.jpg,TV,Other,13,Finished Airing,FALSE,"Jan 4, 2011 to Mar 29, 2011","{'from': '2011-01-04', 'to': '2011-03-29'}",23 min. per ep.,PG-13 - Teens 13 or older,5.97,9662,7423,2256,26935,29,,Winter 2011,Tuesdays at Unknown,"{'Side story': [{'mal_id': 10301, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10301/Rio__Rainbow_Gate_Special', 'title': 'Rio: Rainbow Gate! Special'}]}","Avex Entertainment, Pony Canyon",Media Blasters,Xebec,"Game, Comedy, Ecchi",23,2011
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,Urusei Yatsura Movie 6: Always My Darling,,https://myanimelist.cdn-dena.com/images/anime/5/88665.jpg,Movie,Manga,1,Finished Airing,FALSE,"Aug 18, 1991","{'from': '1991-08-18', 'to': '1991-08-18'}",1 hr. 17 min.,PG-13 - Teens 13 or older,6.99,1282,3620,5686,3398,1,,,,"{'Prequel': [{'mal_id': 1293, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1293/Urusei_Yatsura', 'title': 'Urusei Yatsura'}]}",Kitty Films,,Madhouse,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",77,1991
10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,,,https://myanimelist.cdn-dena.com/images/anime/9/28560.jpg,ONA,Visual novel,10,Finished Airing,FALSE,"Sep 26, 2009 to Nov 27, 2009","{'from': '2009-09-26', 'to': '2009-11-27'}",7 min. per ep.,PG-13 - Teens 13 or older,6.66,1425,4945,4295,6863,19,,,,"{'Other': [{'mal_id': 7748, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7748/Sono_Hanabira_ni_Kuchizuke_wo__Anata_to_Koibito_Tsunagi', 'title': 'Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi'}, {'mal_id': 22785, 'type': 'anime', 'url': 'https://myanimelist.net/anime/22785/Sono_Hanabira_ni_Kuchizuke_wo__Risa_x_Miya_Gekijou', 'title': 'Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou'}]}",,,ChuChu,"Comedy, Romance, School, Shoujo Ai",7,2009
14995,JK to Ero Giin Sensei,,,https://myanimelist.cdn-dena.com/images/anime/7/49575.jpg,OVA,Visual novel,2,Finished Airing,FALSE,"Sep 28, 2012 to Apr 26, 2013","{'from': '2012-09-28', 'to': '2013-04-26'}",29 min. per ep.,Rx - Hentai,6.74,1329,,5415,3819,11,,,,"{'Other': [{'mal_id': 37224, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37224/JK_to_Inkou_Kyoushi_4_feat_Ero_Giin_Sensei_Namaiki_Hamedoru_Friends', 'title': 'JK to Inkou Kyoushi 4 feat. Ero Giin Sensei Namaiki Hamedoru Friends'}]}",,,PoRO,Hentai,29,2012
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,Code Geass: Lelouch of the Rebellion R2 Picture Dramas,Code Geass: Hangyaku no Lelouch R2 Specials,https://myanimelist.cdn-dena.com/images/anime/11/14894.jpg,Special,Original,9,Finished Airing,FALSE,"Aug 22, 2008 to Apr 24, 2009","{'from': '2008-08-22', 'to': '2009-04-24'}",5 min. per ep.,PG-13 - Teens 13 or older,7.21,10823,2767,2274,26531,131,,,,"{'Parent story': [{'mal_id': 2904, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2904/Code_Geass__Hangyaku_no_Lelouch_R2', 'title': 'Code Geass: Hangyaku no Lelouch R2'}], 'Side story': [{'mal_id': 33156, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33156/Code_Geass__Hangyaku_no_Lelouch_R2_Picture_Drama_-_Last_Moratorium', 'title': 'Code Geass: Hangyaku no Lelouch R2 Picture Drama - Last Moratorium'}]}",,Funimation,Sunrise,"Comedy, Ecchi, Slice of Life",5,2008
23837,Meisou! Underworld,,,https://myanimelist.cdn-dena.com/images/anime/10/61637.jpg,ONA,Manga,1,Finished Airing,FALSE,"Apr 15, 2014","{'from': '2014-04-15', 'to': '2014-04-15'}",2 min.,R - 17+ (violence & profanity),5.77,914,7866,7155,1743,0,,,,"{'Adaptation': [{'mal_id': 70703, 'type': 'manga', 'url': 'https://myanimelist.net/manga/70703/Meisou_Underworld', 'title': 'Meisou! Underworld'}]}",,,Studio Pierrot,"Action, Supernatural, Thriller",2,2014
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,,"KonoSuba OVA, A Blessing to this Wonderful Choker!, Kono Subarashii Choker ni Shufuku wo!",https://myanimelist.cdn-dena.com/images/anime/10/80582.jpg,OVA,Light novel,1,Finished Airing,FALSE,"Jun 24, 2016","{'from': '2016-06-24', 'to': '2016-06-24'}",23 min.,PG-13 - Teens 13 or older,7.86,76201,781,711,120509,202,,,,"{'Parent story': [{'mal_id': 30831, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30831/Kono_Subarashii_Sekai_ni_Shukufuku_wo', 'title': 'Kono Subarashii Sekai ni Shukufuku wo!'}]}",Half H.P Studio,,Studio Deen,"Adventure, Comedy, Supernatural, Magic, Fantasy",23,2016
9806,Qin Shi Ming Yue: Bai Bu Fei Jian,Qin&#039;s Moon: Hundred Steps Flying Sword,"Qín Shí Míng Yuè, The Legend of Swordsman, Qin&#039;s Moon, Qin Shi Ming Yue",https://myanimelist.cdn-dena.com/images/anime/7/63587.jpg,TV,Novel,10,Finished Airing,FALSE,"Feb 14, 2007 to 2007","{'from': '2007-02-14', 'to': '2018-05-11'}",22 min. per ep.,PG-13 - Teens 13 or older,6.68,225,4857,7262,1653,11,,,Unknown,"{'Sequel': [{'mal_id': 11841, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11841/Qin_Shi_Ming_Yue__Ye_Jin_Tianming', 'title': 'Qin Shi Ming Yue: Ye Jin Tianming'}], 'Prequel': [{'mal_id': 29910, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29910/Qin_Shi_Ming_Yue_3D__Dianying_Longteng_Wanli', 'title': 'Qin Shi Ming Yue 3D: Dianying Longteng Wanli'}], 'Spin-off': [{'mal_id': 29935, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29935/Qin_Shi_Ming_Yue__Kong_Shan_Niao_Yu', 'title': 'Qin Shi Ming Yue: Kong Shan Niao Yu'}, {'mal_id': 29937, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29937/Qin_Shi_Ming_Yue_Zhi__Luosheng_Tangxia', 'title': 'Qin Shi Ming Yue Zhi: Luosheng Tangxia'}, {'mal_id': 33278, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33278/Qin_Shi_Ming_Yue_Tebie_Pian__Di_Zi_Jiang_Xi', 'title': 'Qin Shi Ming Yue Tebie Pian: Di Zi Jiang Xi'}, {'mal_id': 36732, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36732/Qin_Shi_Ming_Yue__Tian_Xing_Jiu_Ge', 'title': 'Qin Shi Ming Yue: Tian Xing Jiu Ge'}]}",,,Sparkly Key Animation Studio,"Action, Historical, Martial Arts, Fantasy",22,2007
12695,Tight-rope,Tight-rope,"Tight Rope, Tightrope",https://myanimelist.cdn-dena.com/images/anime/2/38305.jpg,OVA,Manga,2,Finished Airing,FALSE,"May 30, 2012 to Jun 27, 2012","{'from': '2012-05-30', 'to': '2012-06-27'}",23 min. per ep.,PG-13 - Teens 13 or older,7.25,14254,2634,2312,25742,71,,,,"{'Adaptation': [{'mal_id': 13381, 'type': 'manga', 'url': 'https://myanimelist.net/manga/13381/Tight-rope', 'title': 'Tight-rope'}]}",,,PrimeTime,"Romance, Shounen Ai",23,2012
1744,Wagamama☆Fairy Mirumo de Pon!,Mirmo Zibang!,"Milmo de Pon!, Mirmo!, Wagamama Fairy Milmo De Pon!, Selfish fairy: Mirumo de Pon!, Selfish Fairy Mirumo de Pon!, Wagamama Fairy Mirumo de Pon! Golden, Wagamama Fairy Mirumo de Pon! Wonderful, Wagamama Fairy Mirumo de Pon! Charming",https://myanimelist.cdn-dena.com/images/anime/10/75644.jpg,TV,Manga,172,Finished Airing,FALSE,"Apr 6, 2002 to Sep 27, 2005","{'from': '2002-04-06', 'to': '2005-09-27'}",21 min. per ep.,G - All Ages,7.43,4293,1915,3546,10915,111,,Spring 2002,Unknown,"{'Adaptation': [{'mal_id': 5362, 'type': 'manga', 'url': 'https://myanimelist.net/manga/5362/Mirumo_de_Pon', 'title': 'Mirumo de Pon!'}]}",Trinity Sound,Viz Media,Studio Hibari,"Kids, Adventure, Fantasy, Magic, Comedy, Romance, School, Drama, Shoujo",21,2002
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season, G-Tekketsu 2nd Season",https://myanimelist.cdn-dena.com/images/anime/6/80899.jpg,TV,Original,25,Finished Airing,FALSE,"Oct 2, 2016 to Apr 2, 2017","{'from': '2016-10-02', 'to': '2017-04-02'}",24 min. per ep.,R - 17+ (violence & profanity),8.26,27365,271,1438,55184,660,,Fall 2016,Sundays at 17:00 (JST),"{'Adaptation': [{'mal_id': 106813, 'type': 'manga', 'url': 'https://myanimelist.net/manga/106813/Kidou_Senshi_Gundam__Tekketsu_no_Orphans_2', 'title': 'Kidou Senshi Gundam: Tekketsu no Orphans 2'}], 'Prequel': [{'mal_id': 31251, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31251/Mobile_Suit_Gundam__Iron-Blooded_Orphans', 'title': 'Mobile Suit Gundam: Iron-Blooded Orphans'}]}","Sotsu, Asatsu DK, Mainichi Broadcasting System",Funimation,Sunrise,"Action, Drama, Mecha, Sci-Fi, Space",24,2016
